"id","state","pellrecip_2015","pellrecip_2014","pellrecip_2013","pellrecip_2012","pellrecip_2011","pellrecip_2010","pellrecip_2009","pellrecip_2008","pellrecip_2006","pelldisburse_2015","pelldisburse_2014","pelldisburse_2013","pelldisburse_2012","pelldisburse_2011","pelldisburse_2010","pelldisburse_2009","pelldisburse_2008","pelldisburse_2006","seogrecip_2006","seogdisburse_2006","seogrecip_2007","seogdisburse_2007","seogrecip_2008","seogdisburse_2008","seogrecip_2009","seogdisburse_2009","seogrecip_2010","seogdisburse_2010","seogrecip_2011","seogdisburse_2011","seogrecip_2012","seogdisburse_2012","seogrecip_2013","seogdisburse_2013","seogrecip_2014","seogdisburse_2014","teachdisburse_2015","teachrecip_2015","teachdisburse_2014","teachrecip_2014","teachdisburse_2013","teachrecip_2013","teachdisburse_2012","teachrecip_2012","teachdisburse_2011","teachrecip_2011","teachdisburse_2010","teachrecip_2010","teachdisburse_2009","teachrecip_2009","teachdisburse_2008","teachrecip_2008","iraqrecip_2015","iraqdisburse_2015","iraqrecip_2014","iraqdisburse_2014","iraqrecip_2013","iraqdisburse_2013","iraqrecip_2012","iraqdisburse_2012","iraqrecip_2011","iraqdisburse_2011","iraqrecip_2010","iraqdisburse_2010","smartrecip_2010","smartdisburse_2010","smartrecip_2009","smartdisburse_2009","smartrecip_2008","smartdisburse_2008","smartrecip_2006","smartdisburse_2006","workrecip_2006","workdisburse_2006","workrecip_2007","workdisburse_2007","workrecip_2008","workdisburse_2008","workrecip_2009","workdisburse_2009","workrecip_2010","workdisburse_2010","workrecip_2011","workdisburse_2011","workrecip_2012","workdisburse_2012","workrecip_2013","workdisburse_2013","workrecip_2014","workdisburse_2014","fedaidperc_2014","fedaidperc_2013","fedaidperc_2012","fedaidperc_2011","fedaidperc_2010","fedaidperc_2008","fedaidperc_2007","fedaidperc_2006","avepell_2014","avepell_2013","avepell_2012","avepell_2011","avepell_2010","avepell_2008","avepell_2007","avepell_2006","percpell_2014","percpell_2013","percpell_2012","percpell_2011","percpell_2010","percpell_2008","percpell_2007","percpell_2006","statelocalaidperc_2014","avestatelocalaid_2014","statelocalaidperc_2013","avestatelocalaid_2013","statelocalaidperc_2012","avestatelocalaid_2012","statelocalaidperc_2011","avestatelocalaid_2011","statelocalaidperc_2010","avestatelocalaid_2010","statelocalaidperc_2008","avestatelocalaid_2008","statelocalaidperc_2007","avestatelocalaid_2007","statelocalaidperc_2006","avestatelocalaid_2006","acgrecip_2009","acgdisburse_2009","acgrecip_2008","acgdisburse_2008","acgrecip_2006","acgdisburse_2006","anyaidperc_2014","anyaidperc_2013","anyaidperc_2012","anyaidperc_2011","anyaidperc_2010","anyaidperc_2008","anyaidperc_2007","anyaidperc_2006","avefedaid_2014","avefedaid_2013","avefedaid_2012","avefedaid_2011","avefedaid_2010","avefedaid_2008","avefedaid_2007","avefedaid_2006","aveinstaid_2014","aveinstaid_2013","aveinstaid_2012","aveinstaid_2011","aveinstaid_2010","aveinstaid_2008","aveinstaid_2007","aveinstaid_2006","instaidperc_2014","instaidperc_2013","instaidperc_2012","instaidperc_2011","instaidperc_2010","instaidperc_2008","instaidperc_2007","instaidperc_2006","avetotaid_2014","avetotaid_2013","avetotaid_2012","avetotaid_2011","avetotaid_2010","avetotaid_2008","avetotaid_2007","avetotaid_2006"
"35","NY",54538,70317,77790,87687,90388,122998,98086,390905,367180,116722096.41,132994518.13,152114026.78,165850895.41,167003586.52,245996083.42,187665344.55,1227243094.28,953953519.74,115557,102669054,116384,99985544,98670746,63116434,83633565,61490366,114480,88695955,110083,79721761,106278,75709153,103176,68494730,NA,NA,270853.77,253,218984.48,128,306086.35,165,291365,188,533229.68,284,3911123.75,8081,476377.36,236,4352472.66,1380,0,0,0,0,1,5238,0,0,0,0,269,474232.64,2308498.28,1178,2466974.55,1278,13354567.44,4307,13146603.45,4073,72238,108374219,71141,109222811,70848,110242637,75211,119676344,73742,113960985,73298,111635760,71154,108092436,68363,105104150,NA,NA,0.432508414560595,0.501385829707283,0.501980894823097,0.522229657766007,0.513274171035371,0.432508414560595,0.432508414560595,0.432508414560595,1456.09720519854,2199.64429062689,2122.32793283167,2198.51187592486,2149.06283465523,1456.09720519854,1456.09720519854,1456.09720519854,0.41837389832487,0.495248934260163,0.492354484204517,0.5085864821814,0.500310438675524,0.41837389832487,0.41837389832487,0.41837389832487,0.447708126617249,1077.30474814685,0.451549921755809,1292.24245887888,0.42553557982391,1194.43429581035,0.430106412056891,1155.02419484057,0.427784494871927,1060.8393514866,0.447708126617249,1077.30474814685,0.447708126617249,1077.30474814685,0.447708126617249,1077.30474814685,6586,3363966.76,33731,26781984.15,24398,19962564.73,0.740213817389443,0.76681759537697,0.753689877996565,0.762867941600611,0.757722453819329,0.740213817389443,0.740213817389443,0.740213817389443,1678.13890348061,2300.46143959499,2233.2800173236,2315.32228055459,2426.46550862926,1678.13890348061,1678.13890348061,1678.13890348061,3575.12728846865,5337.65669196317,4970.95914189113,4469.04485046703,4099.46249293927,3575.12728846865,3575.12728846865,3575.12728846865,0.307661627658126,0.389945498874167,0.377339547519329,0.361881108796667,0.318883541148296,0.307661627658126,0.307661627658126,0.307661627658126,6330.57094009611,8930.36059043704,8398.67345502507,7939.39132586218,7586.76735305514,6330.57094009611,6330.57094009611,6330.57094009611
"36","OH",28932,30763,36285,47526,64222,99564,83121,227545,205014,45737548.89,48772317.49,56980248.09,79788969.31,92754733.38,151191513.18,125634112.56,636899995.08,476781881.23,57955,41728606,61010,43490146,41290160,31932628,28103965,30978070,64751,38980831,63451,35908642,61221,35535858,54207,33443560,NA,NA,134451,76,140326.65,81,241972.91,129,221461,115,290946.25,137,1749414.62,4729,696429.5,442,2483355.75,758,0,0,0,0,0,0,0,0,0,0,453,721296.25,1331908.47,760,1395703.73,588,5162183.25,1670,5869761,1833,28840,42881156,28145,43026922,27579,43583245,30633,51220010,29267,44732988,27503,43994756,26074,42537106,25705,40182822,NA,NA,0.394090370081945,0.443219829368211,0.459439351911384,0.484474804826118,0.507807896287566,0.394090370081945,0.394090370081945,0.394090370081945,1280.06531742801,1850.99907918969,1914.08605360325,1966.02171753016,2098.92033326786,1280.06531742801,1280.06531742801,1280.06531742801,0.378913647546061,0.439677528469952,0.455930708892849,0.47944464158978,0.500605643946834,0.378913647546061,0.378913647546061,0.378913647546061,0.326197766411214,614.81195908037,0.144736347577705,222.036710264216,0.150853279938277,217.559894924408,0.155393896380412,182.624795954578,0.150584364564918,227.650838080272,0.326197766411214,614.81195908037,0.326197766411214,614.81195908037,0.326197766411214,614.81195908037,4776,2036623.03,19173,14716148.43,14371,11114320.99,0.725686271039451,0.780988085842072,0.778606462516303,0.778211497515969,0.767923787075231,0.725686271039451,0.725686271039451,0.725686271039451,1501.02677828711,1947.91412974029,2011.9751363962,2068.70655606813,2337.91462875663,1501.02677828711,1501.02677828711,1501.02677828711,3167.1303959222,4907.05610365693,4504.72923746716,3958.70535841022,3459.5156076082,3167.1303959222,3167.1303959222,3167.1303959222,0.424965929806552,0.5086913218326,0.488004482245532,0.459714336408801,0.421364499443462,0.424965929806552,0.424965929806552,0.424965929806552,5282.96913328968,7077.00694366144,6734.26426878777,6210.03671043293,6025.0810744451,5282.96913328968,5282.96913328968,5282.96913328968
"37","OK",14316,14830,15196,15961,17342,29111,27005,71498,70754,23819989.33,24203257.68,24020889.71,24490978.53,26585184.18,45637383.68,41084953.75,208452211.08,171546793.75,15189,9375495,15040,9399757,13120378,7185037,8936370,7281961,14550,8268434,14587,7921387,14859,8141600,13638,8119158,NA,NA,172172.65,116,189953.35,134,118452.55,87,106961,72,133000,96,600964.5,943,172000,120,577638,218,0,0,1,2655,0,0,0,0,0,0,92,114774,149990,115,279370.45,162,2308789,762,2944882.25,941,6941,10009640,6969,10490630,6362,10578378,6524,12346716,6296,11621071,6079,11144949,5803,10407242,5620,10266069,NA,NA,0.447507285185477,0.492583012194478,0.50839173498151,0.520234344230012,0.515011437285551,0.447507285185477,0.447507285185477,0.447507285185477,1484.26486571631,1980.93118830175,2034.77247924694,2109.62512307995,2133.8130480366,1484.26486571631,1484.26486571631,1484.26486571631,0.419810453912998,0.479385524996041,0.499288836018516,0.508000196927924,0.503312047274114,0.419810453912998,0.419810453912998,0.419810453912998,0.310388280696227,856.595705022184,0.23293564905242,660.994061130761,0.236054720835812,680.7775737671,0.214848365498228,582.641763489563,0.22324151734655,600.403998284407,0.310388280696227,856.595705022184,0.310388280696227,856.595705022184,0.310388280696227,856.595705022184,717,351445.61,5806,4393020.77,4627,3568943.99,0.735528077498622,0.782822150662514,0.780185678450438,0.771932847577787,0.757338924895158,0.735528077498622,0.735528077498622,0.735528077498622,1695.5715523352,2072.04574249063,2116.82976027309,2205.77956380465,2308.32686808997,1695.5715523352,1695.5715523352,1695.5715523352,1454.70898637473,2567.22295834873,2387.3821665934,1964.46218983852,1812.947793557,1454.70898637473,1454.70898637473,1454.70898637473,0.331521881809351,0.4586126801457,0.447774703250666,0.402077589602206,0.375142966069386,0.331521881809351,0.331521881809351,0.331521881809351,4006.87624373212,5300.26276197012,5184.98950063358,4752.88351713273,4721.67865993138,4006.87624373212,4006.87624373212,4006.87624373212
"38","OR",27491,33472,38271,46362,51296,56755,47497,72998,59747,37393852.24,45536156.99,51993181.06,67481918.3,69902414.71,89191888.98,74489202.68,207781406.42,141196391.28,19828,14833998,19707,14701034,16363786,10379724,14038244,10456768,20928,13545966,19499,12639604,19030,13053025,17630,12755781,NA,NA,239912,129,352590.2,237,373233.2,269,409020,278,437124.75,280,456549,1328,428908.14,231,1367822.04,399,0,0,1,3540,2,6085,1,832,0,0,212,330005,1063568.6,681,997115,587,2893810,1021,3423172,1089,11471,14980863,11281,14956283,10526,14476615,11404,15951821,11370,16415017,11410,16429559,11418,16819333,10957,16622675,NA,NA,0.379268909688844,0.439099359330445,0.452346570397112,0.47473750968924,0.469130180209485,0.379268909688844,0.379268909688844,0.379268909688844,1206.69981659499,1840.38284635041,1875.34797833935,1970.55707842999,1991.650966105,1206.69981659499,1206.69981659499,1206.69981659499,0.362446243359474,0.43565529755953,0.449025270758123,0.470756113029385,0.465779715047817,0.362446243359474,0.362446243359474,0.362446243359474,0.196686061219327,411.500063243107,0.173314076213754,344.160945080176,0.16,315.542129963899,0.151257839475724,285.41307871186,0.0699368941513239,128.491705159066,0.196686061219327,411.500063243107,0.196686061219327,411.500063243107,0.196686061219327,411.500063243107,1296,565745.28,3104,2470056.26,2301,1836362.39,0.612888945104984,0.697848387216235,0.70057761732852,0.717285603551547,0.686259839958363,0.612888945104984,0.612888945104984,0.612888945104984,1401.3254174045,1918.2188645706,1953.29010830325,2047.92727785216,2145.74282740225,1401.3254174045,1401.3254174045,1401.3254174045,2016.66266126992,4009.82120505129,3640.28277978339,3389.59773800296,2924.44447335892,2016.66266126992,2016.66266126992,2016.66266126992,0.329623071085252,0.413509610043329,0.39826714801444,0.40345993939821,0.362663457159586,0.329623071085252,0.329623071085252,0.329623071085252,3829.48814191753,6272.20101470207,5909.11501805054,5722.93809456698,5198.67900592024,3829.48814191753,3829.48814191753,3829.48814191753
"39","PA",39685,44606,50877,55964,57265,82027,68652,211060,188270,60470169.06,66058695.01,75874490.47,85138521.21,80294054.36,126197501.71,105994687.24,602486782.12,449641830.61,69903,67428111,71493,66952080,60047758,45116296,44774896,44957691,80496,62341963,83739,56921662,77486,53853832,71946,50097039,NA,NA,26698,21,63372.3,44,96071.55,55,20856,15,56480,39,1664457.23,3300,197500,89,545166,164,0,0,2,6196,1,3545,1,4995,0,0,74,118500,1040677,583,1017759,488,9728397.44,2879,9529575,2799,48544,62924834,65808,67267424,47661,68527502,52173,76706195,51852,73454385,50647,70832205,51484,71066088,50335,67346999,NA,NA,0.334971232658047,0.399764473484273,0.405817873958442,0.419293597915298,0.428080513942271,0.334971232658047,0.334971232658047,0.334971232658047,1099.20235690937,1643.96632730588,1611.89090558023,1666.34401189608,1685.86147434084,1099.20235690937,1099.20235690937,1099.20235690937,0.317898214273321,0.395175505242364,0.400790173333135,0.413973565865173,0.418564853469869,0.317898214273321,0.317898214273321,0.317898214273321,0.24356812203738,696.06360740386,0.26934356480778,857.89571493694,0.264113951312252,800.671684465371,0.271466004489905,789.155529729379,0.264968706656822,670.754863061434,0.24356812203738,696.06360740386,0.24356812203738,696.06360740386,0.24356812203738,696.06360740386,3669,1895556.74,24419,19775057.85,17941,14956289.16,0.644666069805048,0.71514207567239,0.702266549823993,0.70296608028412,0.693794464493959,0.644666069805048,0.644666069805048,0.644666069805048,1333.94615752983,1765.31332624221,1736.10707442779,1795.44024167527,1944.31399609437,1333.94615752983,1333.94615752983,1333.94615752983,3877.72093943243,5944.39528946969,5336.42784469826,4933.84861368771,4436.51868975083,3877.72093943243,3877.72093943243,3877.72093943243,0.378542130795977,0.440624525148154,0.41103123561127,0.396555333386269,0.377845555103196,0.378542130795977,0.378542130795977,0.378542130795977,5907.73070436611,8567.60433064884,7873.20660359143,7518.44438509236,7051.58754890663,5907.73070436611,5907.73070436611,5907.73070436611
"40","PR",61450,56516,57661,60977,63729,85586,95610,221120,205408,89009383.56,85334630.4,91716233.37,101034732.94,100796507.97,158945185.6,160117283.06,761689428.45,600810756.06,54506,17203208,56208,17637341,2057276,15070591,1640548,13922953,53999,14903883,52337,13584472,47824,13038899,46528,13442358,NA,NA,84986.09,84,187263.36,199,188636.35,196,190806.66,198,196485,189,2713785.72,8668,162726,146,626118,217,0,0,0,0,0,0,0,0,0,0,153,162166.6,4251067,2966,4052372.46,2816,9861498.45,3208,10014090.25,3287,17224,16645409,16709,17513729,14887,17712312,15811,18891123,15863,19133855,15320,18325984,15098,18191987,16811,19247940,NA,NA,0.86829492677281,0.897231796472898,0.896574440052701,0.910404747977687,0.894895376037428,0.86829492677281,0.86829492677281,0.86829492677281,3278.03662101405,4219.34444118147,4251.29641204768,4335.8963519895,4234.83356298266,3278.03662101405,3278.03662101405,3278.03662101405,0.85713649785586,0.892069429202924,0.892269510065263,0.909135006348708,0.893325215496523,0.85713649785586,0.85713649785586,0.85713649785586,0.421868740076863,148.958942323387,0.439388553146107,190.543980587026,0.471581334068695,215.002726966327,0.441056881571626,171.370179618507,0.462941006825392,190.597285865351,0.421868740076863,148.958942323387,0.421868740076863,148.958942323387,0.421868740076863,148.958942323387,8192,2510764.4,17496,12855052.31,11488,8975749.77,0.886457050435505,0.912502511630783,0.911603394919876,0.921390153082334,0.909667702758996,0.886457050435505,0.886457050435505,0.886457050435505,3467.94860000297,4363.80585480456,4388.33019272605,4459.74635127616,4504.19769602974,3467.94860000297,3467.94860000297,3467.94860000297,49.9334797382517,132.281874526654,111.44748291816,87.3852738504558,86.0279584708559,49.9334797382517,49.9334797382517,49.9334797382517,0.0608668556081492,0.147993013802377,0.113352942978828,0.102563736749747,0.103246066587625,0.0608668556081492,0.0608668556081492,0.0608668556081492,3666.84102206461,4686.63170991824,4714.78040261053,4718.50180474512,4780.82294036594,3666.84102206461,3666.84102206461,3666.84102206461
"41","RI",3037,2876,3087,2895,3187,6111,9641,23328,21195,4331864.35,4068476.87,4338197.32,4068585.88,4606971.74,10412449.14,17661180.6,67921440.21,49605825.7,11469,9952773,11541,9687318,18486761,6835330,17048777,6107591,14632,8322684,14093,7706642,13076,7179566,12423,7196004,NA,NA,0,0,0,0,0,0,2000,1,4000,1,102019.75,192,8000,2,4000,1,0,0,0,0,0,0,0,0,0,0,1,1000,66325,47,74318,36,683065,200,638001,172,6661,9856356,6954,10564507,7279,11429313,8595,13065953,7688,11858056,7426,11945387,7346,11365967,7393,11576854,NA,NA,0.292798247131408,0.345906471928179,0.347916387511724,0.343679978911296,0.346201338792487,0.292798247131408,0.292798247131408,0.292798247131408,923.614195929193,1460.93976952968,1403.47835990888,1393.19414788454,1416.85247286671,923.614195929193,923.614195929193,923.614195929193,0.282361759787811,0.342087632319443,0.33813479833847,0.333728746540134,0.343471761876909,0.282361759787811,0.282361759787811,0.282361759787811,0.163870149339791,165.680966384132,0.194358836928849,144.254388315691,0.208160257269195,147.600227790433,0.189073415052063,131.343086859101,0.22226554883993,164.323779814129,0.163870149339791,165.680966384132,0.163870149339791,165.680966384132,0.163870149339791,165.680966384132,612,278430.5,2857,2349971.5,1911,1625118,0.655076976301678,0.770333645986869,0.74447273214525,0.741729273757744,0.708975108858127,0.655076976301678,0.655076976301678,0.655076976301678,1095.03015625901,1547.61134932333,1479.89340747689,1476.23994991433,1706.06726457399,1095.03015625901,1095.03015625901,1095.03015625901,4792.27746064695,8952.16936888651,8141.53055071687,7488.35363121128,6596.10567362059,4792.27746064695,4792.27746064695,4792.27746064695,0.48792019835092,0.616374112287284,0.580463620527938,0.593251614603928,0.545655423409372,0.48792019835092,0.48792019835092,0.48792019835092,6052.98858329009,10644.0351065255,9769.02418598419,9095.93666798471,8466.49671800871,6052.98858329009,6052.98858329009,6052.98858329009
"42","SC",16788,19029,21072,26153,26848,37595,36670,85113,73991,24193736.55,27584923.78,30521143.97,41557563.32,41147951.95,59322490.43,56141992.22,248140650.41,178236232.26,15877,13884285,15246,12900658,10276996,10300425,7646908,10021010,14490,12220778,14719,11993502,14510,12177639,14043,11419353,NA,NA,65676,37,44166.5,25,82273.55,39,24494,16,74000,37,528744.77,822,100500,58,485769,141,0,0,1,2655,0,0,0,0,0,0,64,119500,404986.02,229,855478,297,2100408,653,2298277,698,8942,11894431,8731,11846968,8748,12527040,8610,13560100,8237,12475174,7974,12229050,7712,11966695,7297,11511253,NA,NA,0.396885955867189,0.477077467330879,0.488490868009791,0.514830904334828,0.516193162116554,0.396885955867189,0.396885955867189,0.396885955867189,1307.0551402351,2119.12463600703,2116.60708906044,2235.07128176383,2255.47462955686,1307.0551402351,1307.0551402351,1307.0551402351,0.378196535368117,0.472023680600679,0.483006966672943,0.505792227204783,0.508911440393906,0.378196535368117,0.378196535368117,0.378196535368117,0.576845741389977,2327.61510105176,0.561090655307679,2558.52465525955,0.566230465072491,2570.17242515534,0.554068572496263,2425.29241405082,0.53979518712869,2292.85582190989,0.576845741389977,2327.61510105176,0.576845741389977,2327.61510105176,0.576845741389977,2327.61510105176,764,393912.43,8234,6523071.94,5434,4314460.34,0.857109713342957,0.870502731451399,0.887144605535681,0.897725149476831,0.877574608751936,0.857109713342957,0.857109713342957,0.857109713342957,1608.33396061044,2208.2744446851,2218.92306062888,2329.65396113602,2540.81391155598,1608.33396061044,1608.33396061044,1608.33396061044,2484.06385337183,2959.78109883763,2756.65609113161,2664.87180026158,2346.20335652697,2484.06385337183,2484.06385337183,2484.06385337183,0.342828418230563,0.36986499169735,0.377894935040482,0.35879110612855,0.323886358907973,0.342828418230563,0.342828418230563,0.342828418230563,6420.01291503403,7726.58019878228,7545.75157691584,7419.81817544843,7179.87308999283,6420.01291503403,6420.01291503403,6420.01291503403
"43","SD",1979,7063,4825,5360,7544,8866,5636,17768,16677,2522702.59,10441725.55,6686300.62,7248833.39,9760451.62,12269254.27,7688623.12,50303775.08,38821207.69,5571,3863160,5587,3898597,4803154,2929851,5761091,2904032,5442,3661933,5630,3658209,6136,4122503,8417,4246502,NA,NA,25628,15,30547.15,25,39644.4,20,44437,21,22000,13,54068,158,27000,14,341928,99,0,0,0,0,0,0,0,0,0,0,17,23000,142072,92,67182,49,1160625,359,1090490,333,3363,4400817,3232,4386487,3047,4417867,2987,4662896,2890,4474225,2871,4362954,2794,4194711,2740,4253179,NA,NA,0.360779930452062,0.37644122191846,0.390862944162437,0.426712409795339,0.470911949685535,0.360779930452062,0.360779930452062,0.360779930452062,1120.06073025335,1459.25745869488,1495.1498052178,1621.33893292322,1745.66408355795,1120.06073025335,1120.06073025335,1120.06073025335,0.344883258817685,0.368358492808748,0.380592610081454,0.416538507038921,0.458333333333333,0.344883258817685,0.344883258817685,0.344883258817685,0.154371584699454,168.475906607054,0.183882087245929,248.193628907643,0.170818085231968,242.516585999292,0.185259671122678,252.379628534248,0.18003144654088,221.280098831986,0.154371584699454,168.475906607054,0.154371584699454,168.475906607054,0.154371584699454,168.475906607054,102,39876,1865,1482917,1438,1151029.15,0.698584202682563,0.741233804825865,0.741470900720104,0.746362238258606,0.759097035040431,0.698584202682563,0.698584202682563,0.698584202682563,1472.64195230999,1636.03340068941,1667.02172116633,1805.69087897788,2081.78852201258,1472.64195230999,1472.64195230999,1472.64195230999,2000.96497764531,2510.59122786164,2519.8952898123,2222.07736898143,1924.3210916442,2000.96497764531,2000.96497764531,2000.96497764531,0.4700695479384,0.526684892428385,0.518946995632157,0.475807405654797,0.439128481581312,0.4700695479384,0.4700695479384,0.4700695479384,3642.08283656234,4394.81825745869,4429.43359697792,4280.14787649355,4227.38971248877,3642.08283656234,3642.08283656234,3642.08283656234
"44","TN",21211,23448,25527,28200,30207,47968,41718,117266,107050,34887387.11,36475115.63,39766293.49,43754182.72,46383965.99,80249154.22,67498246.67,342720034.51,258218265.14,27360,18438516,27666,18560007,17330474,13658509,14119799,13687626,29367,16549447,28342,15742698,23266,14993844,22095,14076040,NA,NA,189662.18,121,210302.05,136,400268.89,216,189009.5,111,307484,181,518873.5,937,374315,212,1414506,439,0,0,0,0,0,0,0,0,0,0,202,329438,378771,244,136990,73,2813086,911,3352138,1017,13667,16903933,13221,17839738,13023,19467079,13612,22049367,12979,20980647,13404,21619834,13898,21613699,12735,19742623,NA,NA,0.452560229176124,0.55663511044677,0.566148981373211,0.576315627120735,0.576483651345586,0.452560229176124,0.452560229176124,0.452560229176124,1397.10635400197,2308.69762497924,2306.32849684613,2310.62627244124,2367.80108406627,1397.10635400197,1397.10635400197,1397.10635400197,0.439457741738545,0.549792393290151,0.554916912333866,0.567123203158739,0.566914063641411,0.439457741738545,0.439457741738545,0.439457741738545,0.482396956841627,1711.81780185032,0.568211260587942,2145.88006975585,0.55238063867982,2104.14973896145,0.539916095996052,1991.45002776235,0.505171960377524,1786.99498875026,0.482396956841627,1711.81780185032,0.482396956841627,1711.81780185032,0.482396956841627,1711.81780185032,1163,603883.75,9726,7311441.82,6611,5092971.21,0.797185391587483,0.890964955987377,0.885933562805712,0.873126041088284,0.857391228121439,0.797185391587483,0.797185391587483,0.797185391587483,1552.30425322083,2402.07198139844,2395.03160460482,2416.42795669073,2582.12022616369,1552.30425322083,1552.30425322083,1552.30425322083,1931.2359073903,3065.0881248962,2805.60590589437,2425.01702757727,2095.43016392485,1931.2359073903,1931.2359073903,1931.2359073903,0.281085142687184,0.326723135691746,0.319323440768129,0.295576531556543,0.280206294012798,0.281085142687184,0.281085142687184,0.281085142687184,5195.35796246145,7613.04017605049,7304.78724946063,6832.89501203035,6464.54537883879,5195.35796246145,5195.35796246145,5195.35796246145
"45","TX",104710,107776,109139,115913,128164,208774,190743,443883,407952,163131732.45,166119560.57,166967110.11,183399512.44,199181811.36,349039503.73,313153334.53,1287609017.33,996792744.02,78066,60857299,80648,59754489,34675974,45528813,21056553,45097610,83956,53360893,80258,49516142,73860,48680585,72445,47069606,NA,NA,798850,581,732108.5,552,838020.45,596,873943.5,617,913500.15,602,3152721.02,6757,1448812,741,2160656,641,0,0,0,0,0,0,2,7582,1,2775,834,1297730.06,1057683.62,634,1824771.27,801,9895425.59,3244,9910190.38,2958,32020,48695327,30548,49753404,30776,52916720,31888,60163327,29731,54875921,29572,55242801,28393,55794549,27886,52332677,NA,NA,0.477948812865677,0.533318858502233,0.527825199615037,0.558198039936415,0.55685938114624,0.477948812865677,0.477948812865677,0.477948812865677,1641.07288356932,2312.34872700154,2242.3794982904,2401.33723500236,2477.1489741852,1641.07288356932,1641.07288356932,1641.07288356932,0.462118641453558,0.53067090842152,0.523467764166501,0.553992448074545,0.549404510836339,0.462118641453558,0.462118641453558,0.462118641453558,0.213704743395955,717.590317837349,0.274933683246642,1002.36822082299,0.253833914485934,914.097527240017,0.236377176190908,832.80284319014,0.240825959820476,973.550560892499,0.213704743395955,717.590317837349,0.213704743395955,717.590317837349,0.213704743395955,717.590317837349,4946,2254214.95,39666,27956219.12,27365,20201250.93,0.662044606225129,0.711873766885992,0.711064790857607,0.716015142040166,0.709459107216485,0.662044606225129,0.662044606225129,0.662044606225129,1865.30253159351,2365.17180995176,2315.05037408172,2463.41475441921,2673.00229380625,1865.30253159351,1865.30253159351,1865.30253159351,1353.53846747077,1994.73883943322,1919.94382728886,1686.30385281861,1489.40194215248,1353.53846747077,1353.53846747077,1353.53846747077,0.279009984473167,0.293346612417517,0.298046650191273,0.278853176630085,0.269100439330246,0.279009984473167,0.279009984473167,0.279009984473167,3936.43131690163,5362.27887020797,5149.0917286106,4982.52145042796,5135.95479685123,3936.43131690163,3936.43131690163,3936.43131690163
"46","UT",26108,27640,26324,27688,27683,40314,34036,62054,57580,52334577.65,53999350.04,50511978.21,52236659.83,51039742.96,75822734.92,62045531.5,174749179.09,134766936.3,12767,6710541,12651,6222338,7086299,4291749,7811180,4084544,16454,5987740,16030,6078470,17694,6519573,13781,6065223,NA,NA,505955.5,274,500647.7,273,478200.2,253,490273,245,540101,264,251097.5,522,609277,256,30000,8,0,0,0,0,0,0,0,0,1,2775,284,648577,2119597.75,1172,2139629.5,1046,7612882.09,2580,11369054.5,3405,2526,5882782,2487,5763079,2671,6424298,2734,7181471,2473,6451891,2254,5978962,2404,6230877,2419,6524624,NA,NA,0.273895796780838,0.387251413804726,0.367137310271797,0.37894163318123,0.370393900889454,0.273895796780838,0.273895796780838,0.273895796780838,876.960103745518,1592.77727425939,1480.85834804095,1572.53303139685,1560.1521768207,876.960103745518,876.960103745518,876.960103745518,0.272980395148371,0.379648702295794,0.362583833392164,0.377545460736907,0.364609108540092,0.272980395148371,0.272980395148371,0.272980395148371,0.0861240369211992,271.563353421314,0.071308190704468,168.927156286281,0.0760677726791387,165.40825979527,0.0639174555608527,133.15650752571,0.106065672440313,397.961980873403,0.0861240369211992,271.563353421314,0.0861240369211992,271.563353421314,0.0861240369211992,271.563353421314,682,397535.5,1946,1532536.5,743,611492,0.586619879472118,0.66769034867608,0.642110836569008,0.645712729006334,0.620979067745603,0.586619879472118,0.586619879472118,0.586619879472118,927.209703257304,1628.45443990862,1508.64235792446,1605.48110059252,1646.06206112486,927.209703257304,927.209703257304,927.209703257304,1109.76180486689,1842.27103853788,1613.94726438405,1555.85329973439,1134.49548585568,1109.76180486689,1109.76180486689,1109.76180486689,0.334579296666412,0.415714767237182,0.37027885633604,0.354423482939454,0.301377649969906,0.334579296666412,0.334579296666412,0.334579296666412,2308.5348615455,3639.65263473278,3287.99788210378,3294.49090785262,3178.51952785394,2308.5348615455,2308.5348615455,2308.5348615455
