"id","state","ugenroll_2006","gradenroll_2006","enroll_2006","ugenroll_2007","gradenroll_2007","enroll_2007","ugenroll_2008","gradenroll_2008","enroll_2008","ugenroll_2009","gradenroll_2009","enroll_2009","ugenroll_2010","gradenroll_2010","enroll_2010","ugenroll_2011","gradenroll_2011","enroll_2011","ugenroll_2012","gradenroll_2012","enroll_2012","ugenroll_2015","gradenroll_2015","enroll_2015","white_2006","white_2007","white_2008","white_2009","white_2010","white_2011","white_2012","white_2015","afam_2006","afam_2007","afam_2008","afam_2009","afam_2010","afam_2011","afam_2012","afam_2015","asia_2006","asia_2007","asia_2008","asia_2009","asia_2010","asia_2011","asia_2012","asia_2015","hisp_2006","hisp_2007","hisp_2008","hisp_2009","hisp_2010","hisp_2011","hisp_2012","hisp_2015","amin_2008","amin_2009","amin_2010","amin_2011","amin_2012","amin_2015","nhpi_2008","nhpi_2009","nhpi_2010","nhpi_2011","nhpi_2012","nhpi_2015","twoormore_2008","twoormore_2009","twoormore_2010","twoormore_2011","twoormore_2012","twoormore_2015","unk_2006","unk_2007","unk_2008","unk_2009","unk_2010","unk_2011","unk_2012","unk_2015","nonresident_2006","nonresident_2007","nonresident_2008","nonresident_2009","nonresident_2010","nonresident_2011","nonresident_2012","nonresident_2015","fem_2006","fem_2007","fem_2008","fem_2009","fem_2010","fem_2011","fem_2012","fem_2015","men_2006","men_2007","men_2008","men_2009","men_2010","men_2011","men_2012","men_2015","parttime_2006","parttime_2007","parttime_2008","parttime_2009","parttime_2010","parttime_2011","parttime_2012","parttime_2015","fulltime_2006","fulltime_2007","fulltime_2008","fulltime_2009","fulltime_2010","fulltime_2011","fulltime_2012","fulltime_2015"
"26","MS",62843,13765,149849,63980,14378,153999,64423,16093,159388,66544,17312,172154,69226,18732,177520,72353,19402,179035,72950,19651,176861,76002,20540,174000,0.559129523720545,0.555256852317223,0.111733631139107,0.199664254098075,0.526594186570527,0.526584187449381,0.537614284664228,0.542373563218391,0.0039639904170198,0.00384418080636887,0.0737132030014807,0.160269293771855,0.395375168995043,0.401994023514955,0.393744239826757,0.373459770114943,0.00381717595713018,0.00398054532821642,0.0013928275654378,0.00408936185043624,0.00873141054529067,0.00941715307062865,0.0101605215395141,0.0121091954022989,0.00844183144365328,0.00922083909635777,0.00228373528747459,0.00486773470264995,0.0121507435781884,0.0140587036054403,0.0155150089618401,0.0196436781609195,0.00134890957914021,0.0018994621095066,0.00409531320414601,0.00422822353171168,0.00403706865843798,0.00433333333333333,5.64659823826135e-05,0.000174262578853817,0.00101397025687247,0.000770799005780993,0.000768965458750092,0.000649425287356322,0.00011920596280774,0.000935209173182151,0.00455159981973862,0.0061272935459547,0.00802324989681162,0.0146781609195402,0.0168769895027661,0.0187403814310483,0.0242803724245238,0.0232524367717276,0.0345087877422262,0.0233920741754406,0.0171151356149745,0.0135287356321839,0.390219487617535,0.390963577685569,0.0129558059577885,0.012587566945874,0.0129788192879676,0.0134275421007066,0.0130215253786872,0.0192241379310345,0.0128863055475846,0.0132013844245742,0.618064095164002,0.615460575995911,0.612314105452907,0.613505739101293,0.610140166571488,0.602816091954023,0.61779524721553,0.615562438717135,0.381935904835998,0.384539424004089,0.387685894547093,0.386494260898707,0.389859833428512,0.397183908045977,15165,15748,16119,16344,16818,17465,19296,19043,62904,64095,64693,67512,71140,74290,73305,77499
"27","MT",30065,3916,46669,29505,3934,46485,29138,3959,46995,31575,4527,50512,33242,4836,52189,35183,4899,54526,34923,4830,53904,33506,4732,51250,0.78546786946367,0.778143487146391,0.0147036918821151,0.0672117516629712,0.792082622774914,0.792044162417929,0.792278866132384,0.767160975609756,0.0933167627332919,0.0912122189953748,0.000297904032343866,0.000732499208108964,0.00756864473356454,0.00735428969665847,0.00771742356782428,0.00893658536585366,0.00522831001307078,0.00567925137141013,6.38365783593999e-05,0.000673107380424454,0.00990630209431106,0.0100319113817261,0.0121326803205699,0.0137756097560976,0.0161134800402837,0.0175325373776487,0.000276625172890733,0.00192033576179918,0.0265189982563375,0.0281333675677658,0.0300163253190858,0.0346536585365854,0.018363655708054,0.0229054482103263,0.0867615781103298,0.0838132267175292,0.0806433659839715,0.0730731707317073,0,9.89863794741844e-05,0.00168617907988273,0.00187066720463632,0.00187370139507272,0.00193170731707317,4.25577189062666e-05,0.000217770034843206,0.0169767575542739,0.019898763892455,0.0216495992876224,0.0259317073170732,0.0668538001671345,0.0717435731956545,0.0637940206404937,0.0788525498891353,0.0360612389584012,0.0316362836078201,0.0261576135351736,0.0403707317073171,0.00587113501467784,0.00643218242443799,0.0239174380253218,0.0221135571745328,0.022437678437985,0.0252173275134798,0.0275304244582962,0.0341658536585366,0.0214275000535687,0.0229751532752501,0.541993829130759,0.53397212543554,0.536875586809481,0.543813960312512,0.541073018699911,0.536078048780488,0.547429771368574,0.542454555232871,0.458006170869241,0.46602787456446,0.463124413190519,0.456186039687489,0.458926981300089,0.463921951219512,7051,6885,7340,8022,8559,9430,9558,8954,27525,27163,26358,28080,29519,30652,30195,29284
"28","NC",203554,50046,497217,209408,52551,504329,214702,55855,531286,220922,64940,572253,228115,68185,590684,229054,67966,589276,229673,68059,583087,241013,70705,568759,0.647302887873906,0.637268529075266,0.0114213436830634,0.329943224412978,0.592929552857365,0.583533013392706,0.578088690023959,0.56615192023335,0.0119545389638729,0.0111930902248334,0.0185888579785652,0.124887069180939,0.243604025164047,0.244873370033736,0.241332768523394,0.227488268317512,0.011642803846208,0.0122063177013418,0.000176929186916275,0.013434617206026,0.0220845663671269,0.0244588274424887,0.025665123729392,0.030719513889011,0.0268051977305683,0.0286876225638423,0.000626781055777867,0.0158740976456218,0.0389937767063269,0.0432564706521223,0.0478607823532337,0.0656745651497383,0.000167518059952643,0.00548883098909049,0.0117152318329259,0.0117126779302059,0.0116054722537117,0.0109607056767453,1.31755777490843e-05,0.000260374344913876,0.00139837882861225,0.00115056442142561,0.00117992683767602,0.00154722826364066,6.58778887454215e-05,0.00310002743541755,0.00903528790351525,0.0126765726077424,0.0165738560454958,0.0277428576954387,0.0322012320576328,0.0443619145438791,0.044862842235632,0.0480259605454231,0.055371399936345,0.0513528465438945,0.0490475692306637,0.0353735061774847,0.235450517580855,0.229493049180198,0.0235428752122209,0.0235123275893704,0.0248677804037353,0.0269856569756786,0.0286458110024748,0.0343414345970789,0.0210672603712262,0.0230702577087576,0.593939987125578,0.589835265171174,0.591355106960744,0.594023852999274,0.591776184342988,0.582197380612878,0.598382597537896,0.596455884948119,0.406060012874422,0.410164734828826,0.408644893039256,0.405976147000726,0.408223815657012,0.417802619387122,52761,55009,57319,57392,60333,58716,58384,61902,208890,215234,220815,228470,235967,238304,239348,249816
"29","ND",27128,4640,49400,27061,4851,49757,27354,5103,51113,28969,6103,54856,31141,6900,57396,32052,7142,56171,32454,7046,55474,33759,7266,54225,0.840384615384615,0.811343127600137,0.00688670201318647,0.776031792329007,0.794428183148651,0.783714016129319,0.782168222951293,0.775601659751037,0.0648582995951417,0.0670458427959885,0.000410854381468511,0.0196149919789996,0.0218133667851418,0.0250129070160759,0.0267873237913257,0.0336376210235131,0.00601214574898785,0.00584842333741986,7.82579774225735e-05,0.0103361528365174,0.0101226566311241,0.0125865660216126,0.0112304863539676,0.0125034578146611,0.0105060728744939,0.0111944048073638,5.86934830669301e-05,0.0117762870059793,0.0140950588891212,0.0206512257214577,0.0222446551537657,0.0300599354541263,0.00690626650754211,0.0495114481551699,0.0581747856993519,0.049046661088462,0.0451743158957349,0.0395758414015675,1.95644943556434e-05,0.000528656847017646,0.0012718656352359,0.00119278631322213,0.00133395825071205,0.00164130935915168,0,0.00222400466676389,0.00637675099310056,0.0129426216374998,0.0168727692252226,0.0261502996772706,0.0198785425101215,0.0413208191812207,0.0328683505174809,0.0440790433134024,0.0379294724371036,0.0389524843780598,0.0404333561668529,0.0274043337943753,0.0161538461538462,0.0162791165062202,0.0506133468980494,0.0517719119148316,0.0557878597811694,0.0559007316942906,0.0537549122111259,0.0534255417242969,0.0368016194331984,0.0418031633739976,0.519006906266508,0.520799912498177,0.521395219179037,0.513450000890139,0.513519847135595,0.509562010142923,0.521862348178138,0.522559639849669,0.480993093733492,0.479200087501823,0.478604780820963,0.486549999109861,0.486480152864405,0.490437989857077,6404,7249,6958,8051,8784,9645,9696,10405,26201,25500,26333,27021,29257,29549,29804,30620
"30","NE",58683,15188,124804,60517,16169,127758,61900,19791,131084,63980,22248,139160,67969,23234,146055,67606,23548,143880,66886,23837,140598,68542,25778,136962,0.825742764654979,0.816003694484886,0.146394678221598,0.278808565679793,0.778946287357502,0.76414373088685,0.7584105037056,0.713402257560491,0.00815678984647928,0.00786643497863147,0.0159439748558176,0.0309859154929577,0.0551230700763411,0.0563942174033917,0.054602483676866,0.0509630408434456,0.0103442197365469,0.0109269086867359,0.00523328552683775,0.00683386030468525,0.0227448563897162,0.022789824854045,0.0236205351427474,0.0265694134139396,0.034998878241082,0.0380798071353653,0.00868145616551219,0.0221256108077034,0.0489404676320564,0.054441201000834,0.0609468128991878,0.0883529738175552,0.00135790790638064,0.00467806841046278,0.0083256307555373,0.00877119822073951,0.00810111096886158,0.00711876286853288,0.000175460010375027,0.000474274216728945,0.00147889493683886,0.00170280789546845,0.0017781191766597,0.00151866941195368,0.00106801745445668,0.00168151767749353,0.00803806785115196,0.0117250486516542,0.0131651943839884,0.0245542559250011,0.0390692606006218,0.0422908937209412,0.0425376094717891,0.05939925265881,0.0477217486563281,0.0509591326105088,0.0482866043613707,0.0471736686088112,0.0438687862568507,0.0459384148155106,0.0274175337951237,0.0286289163552745,0.0286809763445277,0.0290728384765082,0.0310886356847181,0.0403469575502694,0.0253517515464248,0.0262840683166612,0.548861798541393,0.554426559356137,0.553668138714868,0.556978037253267,0.556024979018194,0.557242154758254,0.554837985961988,0.552255044693874,0.451138201458607,0.445573440643863,0.446331861285132,0.443021962746733,0.443975020981806,0.442757845241746,17905,19164,20229,23529,22045,22452,23199,22699,59638,61212,62405,62699,69158,68702,67524,71621
"31","NH",37589,9578,70315,37819,10544,70647,38470,10818,72475,38733,11702,75317,39652,11791,76909,41795,12753,78790,45406,14840,84181,78110,25949,125194,0.742473156509991,0.733845740088043,0.0477130044843049,0.172311695898668,0.69583533786683,0.668041629648433,0.629595752010549,0.583007172867709,0.00521936997795634,0.00508160289891998,0.0012969989651604,0.00351846196741771,0.0189314644579958,0.0193171722299784,0.0202302182202635,0.0699154911577232,0.0102254142074948,0.0107010913414582,0.000234563642635392,0.00131444428216737,0.021765983174921,0.0222744003046072,0.0222259179624856,0.0256721568126268,0.0202375026665719,0.0211190850283805,0.00118661607450845,0.00917455554522883,0.0276950681974801,0.0313237720522909,0.0298285836471413,0.0461523715194019,0.000262159365298379,0.000796632898283256,0.00475887087336983,0.00431526843508059,0.00400327864957651,0.00449702062399157,1.37978613314936e-05,0.000305375944341915,0.000598109454030087,0.00403604518339891,0.000510804100687804,0.00142978097991917,0.00034494653328734,0.00147377086182402,0.00836052997698579,0.00956974235309049,0.0103229944999465,0.0136987395562088,0.16865533669914,0.173977663595057,0.17755087961366,0.18285380458595,0.194021505935586,0.210521639802005,0.254368562977394,0.229260188187932,0.0166962952428358,0.0164479737285377,0.02697481890307,0.027231567906316,0.0280331300628015,0.0306003299911156,0.0289138879319561,0.026367078294487,0.0241911398705824,0.0263705465200221,0.583166609175578,0.582843182813973,0.576967585068067,0.577979439015103,0.580320975041874,0.598263495055674,0.587996871222357,0.586535875550271,0.416833390824422,0.417156817186027,0.423032414931933,0.422020560984897,0.419679024958126,0.401736504944326,10890,11273,10842,11041,10650,12799,15816,42882,36593,37482,38823,39394,40793,41749,44430,61177
"32","NJ",145903,47399,393896,149249,48310,405847,152760,49194,420812,157846,54164,448082,165856,53720,462611,168559,52868,459503,188774,53429,455658,198515,62988,442503,0.536418242378699,0.53062853735521,0.0182266665399276,0.462221200583822,0.489757052901898,0.486007708328346,0.478156863261481,0.446699796385561,0.00304395068749111,0.00301591486446863,0.00409921770291722,0.128193053949947,0.144023812663339,0.143676972729231,0.143978597983575,0.138265729271892,0.0364131648963178,0.0372751307758835,0.000734294649392128,0.0672354613664463,0.0682949605608168,0.0703825655109978,0.0719925909344289,0.0807293961848846,0.128937587586571,0.134612304636969,0.00533017119283671,0.137751572256864,0.157488689201078,0.163602849165294,0.171185406598809,0.188588551942021,0.000225754018421528,0.00293026722787347,0.00346295267514175,0.00279867596076631,0.00327877487062665,0.00247907923788087,5.46562360388962e-05,0.0026914716502783,0.00337216365369609,0.00354078210588397,0.00354871416720435,0.00254235564504647,0.000154463275762098,0.00457282372422905,0.0079807873137474,0.0120260368267454,0.0154962713263017,0.0193467614908825,0.0868198712350468,0.0845293916180235,0.0843939811602331,0.0961587388022728,0.0871271975806887,0.0808939223465353,0.0760833783232161,0.0736559978124442,0.13139001157666,0.131515078342331,0.0415506211800044,0.0377096156507068,0.0384923834495937,0.0370704870262,0.0362794025343569,0.0476923320293874,0.0385000101549648,0.0399337681441528,0.559240230791898,0.556485196905923,0.555788772856677,0.553841868279424,0.551725197406827,0.546488950357399,0.568025570201271,0.562958454787149,0.440759769208102,0.443514803094077,0.444211227143323,0.446158131720576,0.448274802593173,0.453511049642601,58573,57795,56444,55561,55418,54827,74622,67529,138148,143266,148961,156449,164158,166600,167581,193974
"33","NM",41431,13028,131604,43128,11382,134441,43967,11447,142749,47112,13453,154074,48640,13748,164137,50881,13962,159173,50741,13952,158090,47762,13481,139858,0.393726634448801,0.390059580038827,0.0160561545089633,0.0479444942040838,0.360850996423719,0.352584923322423,0.34577139604023,0.323106293526291,0.0836524725692228,0.0846988641857767,0.00273206817560894,0.00370601139712086,0.0314615229960338,0.0303129299567138,0.0302738946169903,0.03024496274793,0.00817604328135923,0.00838285939557129,0.000609461362251224,0.000941106221685684,0.016467950553501,0.0157878534676107,0.0156999177683598,0.0175392183500408,0.377404942099024,0.375346806405784,0.0121471954269382,0.0206069810610486,0.403802920730853,0.409359627575028,0.420241634511987,0.437686796607988,0.00233276590378917,0.0229175590949803,0.083351103041971,0.0873640630006345,0.0888481244860523,0.0892333652704886,4.20318180862913e-05,0.000279086672637823,0.00169979955768657,0.0021988653854611,0.00243532165222342,0.00213788270960546,0.00022416969646022,0.00253774160468346,0.0111857777344535,0.0166925295119147,0.0171041811626289,0.0209212200946674,0.0782574997720434,0.073809328999338,0.0731213528641181,0.0796565286810234,0.0685829520461566,0.0605504702430689,0.0518312353722563,0.0505727237626736,0.0278714932676818,0.0285106477934559,0.0300387393256695,0.0227228474629074,0.0225969769156254,0.0251487375371451,0.0277942943892719,0.028557536930315,0.0204173125436917,0.0287561086275764,0.57244534112323,0.571666861378299,0.576695077892248,0.576247227858996,0.575128091593396,0.579073059817815,0.586046016838394,0.580388423174478,0.42755465887677,0.428333138621701,0.423304922107751,0.423752772141004,0.424871908406604,0.420926940182185,16492,16309,16261,17326,18014,20377,20308,18977,38976,39209,40159,43239,44374,44466,44385,42266
"34","NV",35279,9062,108712,35482,9009,112742,35875,10290,117829,36454,10404,123221,37352,10984,127699,37883,11039,120470,41533,10669,118201,45759,10991,119680,0.55029803517551,0.535151052846322,0.00666219691247486,0.516551561827935,0.525509205240448,0.502382335851249,0.490655747413304,0.44838736631016,0.0130068437706969,0.0132071455180855,0.0013833606327814,0.0740863976107969,0.0783874580067189,0.0814974682493567,0.0777573793791931,0.0777155748663102,0.0446684818603282,0.0447925351687925,0.00304678814213818,0.0868277322858928,0.0901964776544844,0.0928363908026895,0.0940685781000161,0.0979361631016043,0.135633600706454,0.145597913820936,0.00166342750935678,0.172787106093929,0.188372657577585,0.180219141695028,0.196681923164779,0.232052139037433,0.000364935627052763,0.0107530372257976,0.0107518461381843,0.0105503444841039,0.00952614614089559,0.00790441176470588,7.6381875429648e-05,0.0172941300589997,0.016546723153666,0.0147090561965635,0.0140861752438643,0.012182486631016,0.000169737500954773,0.0261562558330155,0.0302743169484491,0.0361998837884951,0.0438744173061142,0.0577456550802139,0.111156082125248,0.105781341469905,0.101087168693615,0.048465764764123,0.0406267864274583,0.0625383913007388,0.053967394522889,0.0456968582887701,0.0664508057988079,0.0717124053147895,0.0222865338753618,0.0203780199803605,0.0193345288530059,0.0190669876317755,0.0193822387289448,0.0203793449197861,0.0191607182279785,0.0246048500115308,0.550653913722428,0.55320115889337,0.555266681806435,0.567153648211173,0.567736313567567,0.56987800802139,0.560112959010965,0.553857479909883,0.449346086277572,0.44679884110663,0.444733318193565,0.432846351788827,0.432263686432433,0.43012199197861,15670,15141,15373,14909,14423,14210,16452,15946,29666,30333,31028,31949,33913,34712,35750,40804
"35","NY",533468,185917,1192354,539504,183740,1214226,547115,192533,1246756,569096,216423,1305591,574046,219436,1332657,580279,216156,1347943,581949,213257,1341279,585192,213450,1317435,0.532077721884608,0.528730236381036,0.0767455701035327,0.280823780188436,0.506847598444311,0.499958084281012,0.494614468727237,0.456663137080767,0.00359792477737316,0.00365253255983647,0.0131028043979736,0.0480027818819217,0.130476184044357,0.134200778519566,0.134699044717766,0.13459259849632,0.0316273522796082,0.0329436200509625,0.00620089255636227,0.0104780134054233,0.0750200539223521,0.0790515622693244,0.0800437492870611,0.0866517133672629,0.104000154316587,0.107057500004118,0.0117087866430962,0.0346770160027145,0.125130472432141,0.133802393721396,0.14097514387387,0.162257720494749,0.000536592565024752,0.00239738172214729,0.00362508882630714,0.00353724155991759,0.00345565687675718,0.00334589562293396,0.000113093500251854,0.000376074896349623,0.00177164866878724,0.00206536923297202,0.00204729962968182,0.00201603874194932,0.000590332029683434,0.00321540206695665,0.00987275795647342,0.0127253155363394,0.0151303345538102,0.0205459851909202,0.101734887457919,0.100333051672423,0.0965080577113726,0.0965547403436451,0.0875258975115127,0.0754564547610693,0.0639031849451158,0.053898674317898,0.127113256633517,0.12743344319756,0.0607753241211592,0.0589541441385549,0.0597302981937588,0.0592028001184026,0.0651311173887014,0.080028236687199,0.0609911150547572,0.0599418889070074,0.577200350349226,0.574061095703019,0.572629716423656,0.571494491977776,0.570827545946816,0.564338278548847,0.579156022456418,0.578944941057101,0.422799649650774,0.425938904296981,0.427370283576344,0.428505508022223,0.429172454053184,0.435661721451153,189255,186074,188326,190285,189885,188778,185453,174901,553031,561706,570969,595234,603597,607657,609753,623741
"36","OH",318100,70493,630532,327190,70872,640080,335472,79401,667502,346003,89030,723457,371786,90590,756534,372719,89283,746774,363278,87747,724268,343633,88521,686957,0.761942296346577,0.758088051493563,0.0507668890879728,0.213358914213284,0.727361889882015,0.719362216681352,0.709633726742035,0.69768995730446,0.00387450597273414,0.00384639420072491,0.012259139298459,0.0464892868546437,0.130952475367928,0.132456405820235,0.126614733772581,0.114858717503425,0.0094745389607506,0.00975815523059618,0.00058876228086208,0.00482406003397576,0.0191584251335697,0.0196793139557617,0.0201196242274959,0.0237889707798305,0.0197801221825379,0.0208317710286214,0.00124194384436301,0.00532443531543685,0.024388857605871,0.0263413027234478,0.0283762364207724,0.0348071276659238,0.00024269590203475,0.00110027271835092,0.00387028210232455,0.00372803552346493,0.00332335544301281,0.00271050444205387,4.34455627099245e-05,0.000116109181333514,0.000578956134159205,0.000662851143719519,0.000793905018584281,0.000938923396952065,0.000521346752519094,0.00156332719152624,0.0091337600160733,0.0135114505861211,0.0172974644744763,0.0269128926555811,0.0532534431242189,0.0521200474940632,0.0578994519866607,0.0624888555919702,0.0552083581174144,0.0514586742441488,0.0566696305787361,0.0485299662133147,0.113596137864533,0.116065179352581,0.0285542215603848,0.0282601453852821,0.0293469956406454,0.0327997493217493,0.0371713233223061,0.0497629400384595,0.0272341451345848,0.0281871016122985,0.570300912956066,0.568087667960915,0.569074225348762,0.572929694927783,0.570206056321693,0.560046698701665,0.572614871251578,0.568610173728284,0.429699087043934,0.431912332039085,0.430925774651238,0.427070305072217,0.429793943678307,0.439953301298335,90891,91688,97267,98189,108222,114076,113124,103456,309049,317772,324067,336844,354154,347926,337901,328698
"37","OK",97822,19013,221971,98148,19638,224229,97213,20736,225298,99433,24531,239539,102150,25521,251079,103905,25721,250213,104861,25625,248274,108514,24676,233977,0.69556834000838,0.687145730480892,0.080551092331046,0.417585445376327,0.627798422010602,0.617493895201289,0.607993587729686,0.573086243519662,0.104829009194895,0.1032426670948,0.0203685785049135,0.0589841320202556,0.0962366426503212,0.098040469519969,0.095519466395998,0.086833321223881,0.0112447121470823,0.011403520508052,0.00220596720787579,0.0159890456251383,0.0236658581561979,0.0234200461207052,0.0233250360488815,0.0268530667544246,0.0377977303341427,0.0399903669908888,0.00484691386519188,0.0257077135664756,0.0478614300678273,0.0532026713240319,0.0601754513158849,0.0764092197096296,0.00884606166055624,0.0643569523125671,0.0983913429637684,0.0929528042108124,0.0872906546799101,0.0816191335045752,7.98941845910749e-05,0.000500962265017388,0.00154931316438253,0.00142678437970849,0.00155473388272634,0.0021497839531236,0.000119841276886612,0.00337314591778374,0.0270392983881567,0.0376359341840752,0.0497071783593932,0.0732935288511264,0.0120961747255272,0.0164207127534797,0.031726868414278,0.0292311481637646,0.0425045503606435,0.0394543848640958,0.0368423596510307,0.0314347136684375,0.0874663807434305,0.0883025835195269,0.0399470922955375,0.0372465444040428,0.0349531422381004,0.0363730101953136,0.0375915319364895,0.04832098881514,0.0384644840992742,0.0406459467776247,0.556995623574111,0.552290023753961,0.555203740655332,0.559187572188495,0.55382359812143,0.552926142313133,0.564916137693663,0.558384508694237,0.443004376425889,0.447709976246039,0.444796259344668,0.440812427811505,0.44617640187857,0.447073857686867,30560,30587,31358,31887,32146,32655,32936,32732,90217,91125,89990,92077,95525,96971,97550,100458
"38","OR",83150,20874,199840,85335,20699,205349,89169,24955,222860,94458,26735,245756,100037,28138,253079,104458,27919,261974,104548,27675,258169,106141,32053,243902,0.719460568454764,0.708973503645014,0.00978192587274522,0.177997688764466,0.670810300341,0.675536503622497,0.671970685868559,0.618145812662463,0.0153422738190552,0.0149745068152268,0.000637171318316432,0.00942398151011573,0.0251621035328889,0.0265331674135601,0.0277879993337697,0.028396651113972,0.0260108086469175,0.0271245538083945,0.000408328098357713,0.0135866469180813,0.04817468063332,0.0469588585126768,0.0478485023376161,0.0522176939918492,0.0488791032826261,0.0530024494884319,0.000592300098716683,0.0177859340158531,0.0688559698750193,0.0779733866719598,0.0851806374893965,0.106813392264106,0.000179484878398995,0.00417487263790101,0.0143196393221089,0.0143258491300663,0.0134175675623332,0.010791219424195,6.28197074396482e-05,0.000712088412897345,0.00604159175593392,0.00655790269263362,0.00644539042255267,0.00584661052389894,0.000291662927398367,0.00195722586630642,0.0186186921870246,0.028277615335873,0.0346168594990103,0.0504669908405835,0.10787129703763,0.11100127100692,0.116234407251189,0.12554729080877,0.116200870084045,0.0893600128257003,0.0732775817390934,0.076547137784848,0.0214721777421938,0.0226589854345529,0.0294534685452751,0.0288619606438907,0.0318161522686592,0.0344767037950331,0.0394547757476692,0.0507744913940845,0.0291283026421137,0.0294863865906335,0.559593466750426,0.555013916242126,0.548757502598003,0.552451770022979,0.553021470432159,0.55254569458225,0.565522417934347,0.561906802565389,0.440406533249574,0.444986083757874,0.451242497401997,0.447548229977021,0.446978529567841,0.44745430541775,28399,29371,30992,31217,33056,34058,33621,35541,79275,80386,84254,89976,95119,98319,98602,102653
"39","PA",354630,96853,706522,362954,100124,723668,363863,110007,740727,380571,123770,790586,382999,128267,815094,386040,124507,799031,382364,124648,793914,381083,125465,771554,0.724505394028778,0.711854054621733,0.0956749247698545,0.30068202573787,0.69239253386726,0.680280239440022,0.672106802500019,0.635184316327827,0.0025675067443052,0.00254812980538037,0.0126105839263318,0.0390191579410716,0.108351920146633,0.109306147070639,0.109335519968158,0.109161510406271,0.0186986392497332,0.018898168773526,0.00416887733267452,0.0146132109599715,0.0383133724453867,0.0396029690963179,0.04102711376799,0.047719278235872,0.0295164198708604,0.0310929873920085,0.00326976065406013,0.0179158244643846,0.0450083057904978,0.0482371772809816,0.0513254584249679,0.0608162228437673,0.000328056085440385,0.000982815278793199,0.00287206138187743,0.0025405772742234,0.00242469587386039,0.00202059739175741,0.000121502253866809,0.000428795855226376,0.000900509634471607,0.00133536746384058,0.00120164148761705,0.00129997381907164,0.000861315977411381,0.00372255516793872,0.00948111506157572,0.0142072084812729,0.0171114251669576,0.0249937139850224,0.0734442805744195,0.0844876379776362,0.081032553153861,0.0945450589815656,0.0665837314469251,0.0650462873155109,0.0619198049158977,0.0593970091529562,0.0965093797503829,0.0952121691162246,0.03602136819638,0.0350904265949561,0.0360964502253728,0.0394440265771916,0.0435475378945327,0.0594073778374553,0.0340697104973377,0.0351680604918277,0.565957498511597,0.565524813239799,0.565598568999404,0.565060679748345,0.563088697264439,0.554156935224236,0.566054560226009,0.564673303227447,0.434042501488403,0.434475186760201,0.434401431000596,0.434939320251655,0.436911302735561,0.445843064775764,100141,101015,101703,103641,105278,99615,101577,102110,364866,376097,381972,400700,405988,410932,405435,404438
"40","PR",125206,24594,245306,126385,24030,245539,130386,25645,253472,132928,26070,265127,134743,25376,268876,140315,25699,270497,138237,24826,264364,138387,25318,251669,0.000493261477501569,0.00109554897592643,0.000568110087110213,0.000445069721303375,0.00115666701379074,0.00106470681745084,0.00224690199875929,0.00234832259833353,3.66888702273895e-05,3.66540549566464e-05,0.000138082312839288,0.000162186423864789,0.000405391332807688,0.000451021637947925,0.00093810049779849,0.000707278210665596,7.74542815911555e-05,4.88720732755285e-05,0.0001025754323949,0.000147099314668065,0.000256623871226885,0.000365992968498726,0.000469050248899245,0.000508604555984249,0.993506069969752,0.990368128891948,0.5085058704709,0.650774911646117,0.930622294291793,0.957164035090962,0.972450863203765,0.974164477945238,1.97260446913269e-05,7.54355459836229e-06,0.000141329088501763,0.000147875946868172,0.000378266329757456,0.000460922878860726,0,3.77177729918115e-06,8.18221038694417e-05,5.54534800755646e-05,4.53919595708947e-05,6.75490425916581e-05,0,0,0.00314643181243398,0.00365253588764386,0.000983492457369385,0.00070330473757197,0.0048959259047883,0.00670769205706629,0.00482104532256028,0.0117377709550517,0.0635051101623053,0.0364292395109742,0.0220113177285863,0.019140219892001,0.000146755480909558,0.000187342947556193,0.00134926145688676,0.00153888513806591,0.000684330323271694,0.00066913865957848,0.000476615575494394,0.00189932013875368,0.000794925521593438,0.00149059823490362,0.596878550688044,0.585817362999619,0.582692393519689,0.583422366976344,0.582526365163184,0.574905928024508,0.602378254098962,0.597021247133857,0.403121449311956,0.414182637000381,0.417307606480311,0.416577633023656,0.417473634836816,0.425094071975492,37474,38390,36554,33040,34157,34052,34824,36936,114657,114397,120456,125958,125962,131962,128239,126769
